Start_Node	End_Node	Travel_Time
960	26372	1.489085
961	3462	1.106977
962	26054	1.745054
963	3529	0.832731
963	3545	0.537392
964	26979	0.443515
965	26983	1.272669
966	3724	0.689377
966	26983	0.891300
967	3752	1.251485
967	26985	1.049838
967	27033	1.301146
968	3604	0.978369
968	27033	1.699754
969	3648	1.275554
970	3713	1.938508
971	3650	1.465823
972	40736	0.448477
973	40735	0.321023
974	27233	0.089031
975	27167	0.712154
976	26935	1.602785
977	3713	0.297992
977	3758	0.996969
978	3758	1.026046
978	3811	1.006592
979	27139	0.608100
980	3804	0.764723
980	27139	0.868200
981	3804	1.043746
981	27155	1.005254
982	3724	0.613292
983	27142	0.624208
984	26987	0.557608
984	27142	0.532477
985	3878	0.605885
985	26987	0.922523
985	26988	1.033038
986	4010	1.472862
986	27156	1.240085
986	27300	0.918646
987	3878	1.615500
987	27154	0.851723
987	27155	0.858738
988	4010	1.040908
988	27154	0.971515
989	27159	0.542746
990	26946	0.626654
991	27159	0.885785
991	27161	0.826823
992	3811	0.769085
993	26977	0.987162
994	27251	0.710400
995	26943	1.374462
995	27250	1.107208
995	27255	1.354431
996	27260	0.677285
997	3950	0.194562
998	27228	0.575931
999	27221	0.467492
1000	27221	0.607615
1001	3763	0.729808
1002	3763	1.077715
1003	3738	0.866954
1003	27169	1.438108
1004	18662	0.886685
1005	3782	0.834877
1006	3782	0.542331
1007	27164	0.970500
1007	27285	0.964200
1008	27178	0.820754
1009	27173	0.394500
1010	3805	0.532846
1011	3846	0.542908
1012	3893	0.575585
1013	3954	0.236146
1014	4068	0.521077
1015	40635	0.513531
1016	4172	0.668423
1016	40634	0.879577
1017	40636	0.965538
1018	4205	0.520292
1018	27369	1.487215
1019	4097	0.931523
1019	4278	1.565446
1020	4214	1.059946
1020	40666	1.049538
1021	4214	0.387854
1022	17682	0.913569
1023	19407	0.722792
1024	27371	0.601104
1025	19407	1.185480
1025	27398	0.504024
1026	4306	0.655440
1027	27424	0.461472
1028	27427	0.407664
1029	4553	0.198744
1030	4465	0.596208
1030	27420	0.646272
1031	27423	0.559704
1032	27369	0.351072
1033	27380	0.596838
1034	4439	1.044696
1034	27419	0.969600
1035	27419	0.541546
1036	4439	0.417600
1037	40632	0.732623
1038	27368	0.526662
1039	4172	1.278923
1039	27368	1.348800
1039	40631	1.569738
1040	27433	0.556777
1040	27661	0.645900
1041	27659	0.961754
1041	40637	0.453762
1042	4221	0.399946
1043	27275	0.273092
1044	4072	0.483808
1044	26941	0.789369
1045	40734	0.665054
1046	40734	0.533608
1047	4072	1.346446
1047	4223	1.045869
1047	4241	0.924969
1048	4223	0.951485
1048	4335	1.478285
1049	4335	1.051892
1049	4432	0.333462
1050	40689	0.585738
1051	27639	0.458538
1052	4438	1.631446
1052	4459	0.724062
1053	4137	1.292146
1053	4241	1.995669
1053	4257	0.388131
1054	17582	0.433546
1055	17582	0.522738
1055	27621	0.665146
1056	4345	1.340331
1056	27621	1.306823
1057	4345	1.162708
1057	27728	0.884908
1058	4337	1.124446
1058	27729	0.772731
1059	4217	0.911838
1059	4337	0.805546
1060	4217	0.648692
1060	27707	0.567808
1061	27706	0.354692
1061	27717	1.268446
1062	27711	0.339277
1062	27716	1.309985
1063	4171	0.412408
1064	4185	0.766246
1064	4254	1.246915
1064	4266	1.131254
1065	4354	1.195985
1065	27741	1.113369
1066	40627	0.587608
1067	4181	1.248531
1068	11485	0.843392
1069	18766	1.979700
1069	27720	1.089738
1070	25152	0.556846
1071	19852	0.680769
1072	25152	0.841108
1073	5034	0.330669
1074	4942	1.038300
1074	5029	0.728192
1075	5129	1.136008
1076	5247	1.109723
1076	27822	1.149508
1077	5342	0.183923
1078	29159	0.181800
1079	5241	0.815169
1079	29131	0.976569
1079	29158	0.338585
1080	5633	0.842192
1080	25169	0.667592
1081	5754	1.203162
1081	5863	1.173092
1081	34413	1.132108
1082	40515	0.398123
1083	34417	0.260308
1084	40516	0.328823
1085	31330	0.559777
1086	5863	0.517177
1086	5997	1.051362
1087	5550	1.257462
1087	25169	1.110738
1088	5644	0.155592
1088	5719	0.822792
1088	40630	0.317256
1089	27905	0.555864
1090	27905	0.424824
1091	5719	0.424464
1092	31372	0.388368
1093	6000	1.085976
1093	40719	0.609888
1094	6000	0.685464
1094	31340	0.466776
1095	31382	0.499224
1096	40367	0.233184
1097	6409	1.416648
1097	6431	0.848088
1098	31376	0.607584
1099	40517	0.115848
1100	6074	0.746424
1101	5891	0.377592
1102	19158	0.680352
1103	5721	0.556728
1104	5721	0.755040
1105	5741	0.376296
1106	5622	1.500120
1107	5380	1.185744
1108	5380	1.006776
1109	5607	0.677448
1109	5622	0.874464
1110	5607	0.729768
1111	40629	0.512931
1112	27857	0.531300
1112	40628	0.719677
1113	4849	0.591000
1114	4873	0.593784
1115	4933	0.814032
1116	5098	0.504648
1116	27858	0.956856
1117	5166	0.897984
1118	5072	0.485712
1118	27829	0.418104
1119	4933	0.472032
1120	18772	0.580512
1121	27733	0.565248
1122	27620	0.602880
1123	27850	0.473808
1124	5193	0.418248
1125	27869	0.167544
1126	27881	0.307656
1127	5195	0.636744
1127	27881	0.507768
1128	5195	0.594696
1128	27847	0.850800
1129	4995	0.595656
1129	27843	0.590328
1130	4927	0.907392
1130	4995	0.589248
1131	4869	0.594672
1131	27733	0.867168
1132	4770	0.947640
1132	4868	0.592992
1133	4868	0.599472
1133	27619	0.911952
1134	4998	1.192920
1134	5102	0.902496
1135	5190	0.734112
1135	5265	0.856440
1136	5265	0.854664
1137	40143	0.598200
1138	27619	0.613056
1138	27784	0.595776
1139	27681	0.597648
1140	4760	0.589344
1141	4925	0.609696
1141	27784	0.593208
1142	27781	0.618912
1142	27785	0.957024
1143	40687	1.004616
1144	5273	0.525024
1145	5187	0.728928
1145	27781	0.744624
1146	4987	0.781752
1147	5074	0.783192
1148	4760	1.397280
1148	4765	1.357176
1148	4987	1.197840
1149	18784	0.285288
1150	27679	0.636360
1151	4741	0.209712
1152	40633	0.740280
1153	40638	0.493320
1154	4982	0.719592
1155	5074	0.471216
1156	5182	0.697032
1157	40605	0.551400
1158	27764	0.771504
1159	27765	0.464544
1160	40604	0.738528
1161	5603	0.554424
1162	5603	0.700320
1162	5604	0.658056
1163	5604	1.434408
1163	40483	1.210992
1164	5598	1.331784
1165	40686	0.876168
1166	5598	1.414320
1166	40688	0.587064
1167	40688	0.627000
1168	5547	0.953976
1168	17842	0.309456
1169	5659	0.810576
1170	31167	0.584784
1171	27899	0.312144
1171	40690	0.845712
1172	5521	0.293880
1173	17894	0.866280
1173	40690	0.516792
1174	19166	0.872616
1175	6026	1.457460
1175	40691	0.142800
1176	40693	0.786690
1177	40698	0.341130
1178	40692	0.648240
1179	31346	0.481500
1180	31343	0.190860
1181	31369	0.062400
1182	31342	0.441750
1183	40699	0.489750
1184	40700	0.558810
1185	40700	0.751440
1186	5901	0.377280
1187	6147	0.927690
1187	31342	0.740670
1188	6387	0.440490
1189	40718	0.907620
1190	31314	1.091280
1191	6388	0.394140
1192	6151	0.558270
1192	6388	0.558690
1193	6151	0.558780
1193	31262	0.556080
1194	5907	0.392550
1194	31262	0.374670
1195	5907	0.391980
1195	31252	0.372720
1196	31252	0.374850
1197	31251	0.255930
1198	5906	0.346530
1198	31250	0.409620
1199	5906	0.930780
1199	5977	0.748260
1200	5956	0.744690
1201	31241	0.345570
1202	31228	0.112830
1203	31239	0.188700
1204	5902	0.377550
1204	31236	0.376680
1205	5975	0.560070
1205	6140	1.002930
1206	5898	0.737400
1206	5984	0.827580
1207	5898	0.377730
1207	31213	0.371220
1208	31212	0.194010
1209	5838	0.039810
1210	5893	1.650480
1210	19143	0.562800
1211	5969	0.575970
1212	6089	0.430230
1212	52440	0.957990
1213	6288	0.638220
1214	40704	0.330660
1215	6380	0.562140
1216	6380	0.338550
1217	31315	0.697170
1218	6603	0.727080
1219	31320	0.699120
1220	31256	0.702810
1221	19978	0.742020
1222	19977	0.744510
1223	31314	0.754950
1224	31170	0.303540
1225	7126	0.525600
1226	7133	0.948690
1226	19217	0.755010
1227	6865	0.783450
1227	7011	0.855090
1228	40703	0.365340
1229	40701	0.676140
1230	40702	0.807840
1231	7275	0.745710
1232	7209	0.572880
1233	40720	0.414210
1234	6886	0.522930
1234	54334	0.504570
1235	31201	0.411780
1236	40723	0.258360
1237	40725	0.075660
1238	40705	0.700650
1239	40724	0.118650
1240	7511	0.397200
1241	7545	0.689130
1242	31440	0.907620
1243	31440	0.473160
1244	40159	0.720360
1245	31445	0.766320
1246	18185	0.747690
1247	31177	1.084200
1248	40524	0.844830
1249	40525	0.691620
1250	31441	0.446760
1251	7463	0.745890
1251	31442	0.773610
1252	7638	0.858300
1252	31443	0.748590
1253	31444	0.592140
1254	31465	0.499440
1255	31439	0.378120
1256	31469	0.642810
1257	31479	0.764910
1257	31564	1.130250
1258	40524	0.839040
1259	7878	0.657432
1260	31582	0.659928
1260	31587	0.603048
1261	31527	0.526800
1261	31582	0.671760
1262	7878	0.745344
1262	31525	0.453168
1263	7890	0.283920
1264	31416	0.823560
1264	31520	1.272672
1265	31520	0.426744
1266	40727	0.492690
1267	31412	0.396120
1268	31462	0.339360
1269	7820	0.643920
1269	31462	0.517230
1270	40726	0.642270
1271	7897	0.847770
1271	31412	0.739860
1272	8038	0.284310
1273	7897	0.410970
1273	31415	0.721440
1274	40708	0.607350
1275	8056	0.677190
1276	8011	0.314520
1277	40709	0.795690
1278	7723	0.939930
1278	7770	0.367500
1279	7601	0.460200
1279	31436	0.473940
1280	40722	0.172140
1281	31413	0.113100
1281	31414	0.434820
1282	31487	0.143370
1283	8029	0.273270
1284	30728	0.362550
1285	54397	0.167190
1286	8047	0.939900
1286	19601	0.935970
1287	31142	0.071190
1287	31162	0.641670
1288	31157	0.899910
1288	40612	0.565620
1289	7916	0.803760
1289	31080	0.873540
1290	31149	0.723900
1291	7754	0.708900
1292	40614	0.306810
1293	40591	0.555300
1294	7754	0.747000
1294	40592	0.568500
1295	31106	1.082610
1296	7556	0.444600
1297	7565	0.315480
1297	31432	0.252480
1298	7565	0.585540
1298	40721	0.555150
1299	31424	0.299370
1300	7445	0.454500
1301	40595	0.310200
1302	7251	0.745560
1302	54435	0.752520
1303	54451	0.376890
1304	7427	0.517440
1304	7550	0.689520
1305	7427	0.371220
1306	7251	0.370320
1307	7250	0.369840
1308	6918	0.408270
1309	40590	0.310110
1310	54434	0.147150
1311	7035	0.317310
1312	7086	0.194700
1313	40597	0.146368
1314	31305	0.302084
1315	7107	0.414253
1315	40596	0.126758
1316	31309	0.618158
1316	40598	0.123758
1317	7177	0.151642
1318	7235	0.450284
1318	7274	0.059747
1319	40706	0.492780
1320	7059	0.148200
1321	40707	0.145453
1322	6698	0.332280
1323	6656	0.277674
1323	31294	0.655989
1324	31293	0.538105
1325	6831	0.141253
1325	31274	0.113463
1326	6887	0.234347
1326	6975	0.211042
1327	7014	0.212147
1327	7039	0.390979
1328	6981	0.130579
1328	31310	0.286611
1329	6926	0.346895
1329	40731	0.137432
1330	6875	0.143716
1331	6787	0.130547
1331	6809	0.016358
1332	6638	0.263526
1332	6671	0.234600
1333	6671	0.342537
1333	19735	0.206968
1334	6569	0.468990
1335	6509	0.377310
1336	31297	0.171150
1337	31279	0.095730
1338	40730	0.326550
1339	6662	0.107179
1340	6860	0.396568
1341	6870	0.310830
1342	40594	0.381570
1343	31280	0.305790
1344	31284	0.218700
1345	6485	0.276900
1346	6365	0.617460
1347	40593	0.437670
1348	30757	0.279870
1349	6830	0.235140
1350	6722	0.350040
1351	6717	0.421290
1352	31014	0.376230
1352	31016	0.369870
1353	6500	0.375120
1353	31014	0.375540
1354	30931	0.375510
1355	30931	0.379590
1356	30932	0.781320
1356	40589	0.582570
1357	31223	0.711570
1358	54455	0.123270
1359	30956	0.876660
1359	31224	0.484440
1360	30965	0.038250
1361	30963	0.431040
1362	6072	0.836400
1363	5833	0.783900
1364	5677	0.721488
1364	30951	0.785940
1365	53212	0.866970
1366	40588	0.830970
1367	19510	0.640860
1368	40611	0.339420
1369	27812	0.102300
1370	40603	1.174980
1371	40602	0.567060
1372	5619	0.613296
1373	40601	0.632784
1374	40610	0.380856
1375	27610	0.431544
1376	5379	0.385080
1377	40606	0.281256
1378	5088	0.692760
1378	5149	0.695544
1379	5149	0.408600
1380	5174	0.797736
1381	27531	0.058680
1382	5024	0.326688
1383	5024	0.985080
1383	5088	0.617760
1384	26964	0.836184
1384	26965	1.145328
1385	40639	0.616536
1386	4854	0.206928
1387	4854	0.887760
1387	4962	1.034568
1388	40640	0.289272
1389	5028	1.047960
1389	5082	0.576216
1390	27551	0.651120
1390	40607	0.195240
1391	27551	0.519840
1391	40608	0.575568
1392	40608	0.374520
1393	40609	0.354912
1394	5627	0.703032
1395	5677	0.730752
1395	27602	0.933432
1396	5671	0.602880
1396	27578	0.680064
1397	27586	0.605352
1398	40586	0.578424
1399	5492	0.031080
1400	27547	0.237240
1401	27545	0.178800
1402	27482	0.064032
1403	40585	0.635520
1404	27471	1.195584
1404	40215	0.807072
1405	27518	0.200304
1406	40642	0.391008
1407	40641	0.200280
1408	4808	0.628656
1408	27399	0.795552
1409	27309	0.893856
1409	27413	0.359232
1410	27472	0.920952
1410	27490	1.728408
1411	27394	1.309176
1411	27494	1.408488
1411	40668	0.946992
1412	27453	1.085328
1413	27303	1.099968
1413	27447	1.037520
1414	5111	0.656328
1414	27446	0.564936
1415	5111	0.189984
1416	27437	0.321600
1417	5224	0.958200
1417	27465	0.728088
1418	5056	0.389376
1418	27452	0.826032
1419	5080	0.622176
1420	5224	0.712680
1421	27459	0.266424
1422	5080	0.915216
1422	27454	0.802200
1423	5113	0.904656
1424	5208	0.714048
1424	27301	0.271368
1425	5518	0.378192
1426	5567	0.749520
1426	27570	0.351288
1427	5199	0.590112
1427	5208	0.947952
1428	27567	0.957216
1428	40584	0.907056
1429	5673	0.670752
1430	27588	0.683976
1430	40584	0.600096
1431	27589	0.869640
1432	25179	0.472728
1433	5827	0.371160
1434	5882	0.876810
1434	40619	0.233280
1435	5777	0.533688
1436	5673	0.681600
1436	5718	1.019100
1437	5779	0.690720
1437	30942	0.848940
1438	5781	0.739200
1438	25135	1.165920
1439	5781	0.593760
1440	40618	1.235160
1441	5887	0.585540
1442	30927	0.478050
1443	5882	1.446330
1443	6091	0.642570
1443	30927	0.948000
1444	6091	0.838740
1445	6333	0.431970
1446	40557	0.426120
1447	6635	0.415140
1448	6532	0.457050
1448	6635	0.823530
1449	40558	0.448800
1450	6543	0.613350
1451	54466	0.417390
1452	51408	0.736890
1452	51431	0.078180
1453	6342	0.759180
1453	6536	0.757980
1453	19568	0.188460
1453	19583	0.758070
1454	19582	0.136560
1454	19584	0.434250
1455	19585	0.142470
1456	6536	0.763620
1456	40616	0.607380
1457	30933	0.287490
1458	30933	0.646080
1459	5982	1.108470
1459	30953	0.761880
1460	6354	0.803700
1461	6644	0.551370
1461	31008	0.809640
1462	6644	0.366660
1463	6647	0.571350
1464	6552	0.672810
1464	31009	0.596340
1465	30997	0.751320
1465	54433	0.550860
1466	31019	0.653310
1466	54426	0.555930
1467	6650	0.192720
1468	31033	0.542250
1469	31002	0.028110
1470	7152	0.743220
1470	30775	0.908670
1471	7325	0.368580
1471	7423	0.395880
1472	7550	1.002900
1472	7573	0.860040
1473	7573	0.560490
1474	7426	0.372450
1475	7263	0.564300
1476	31030	0.037140
1477	31029	0.556860
1478	31027	0.637410
1479	31022	0.528720
1480	7160	0.746370
1480	7329	0.746460
1481	7329	0.368730
1481	7425	0.372660
1482	7572	0.749850
1482	7578	0.744540
1483	7572	1.100820
1483	7737	1.134390
1484	7323	0.375180
1485	7150	0.749700
1485	30774	0.748110
1486	30937	0.087150
1487	19586	0.752670
1487	30939	0.651570
1488	30994	0.558480
1489	7144	0.361620
1490	7254	0.761340
1490	30767	0.554940
1491	7321	0.370680
1492	7139	0.872070
1492	7317	0.656760
1493	40555	0.637680
1494	40554	0.739500
1495	40556	0.380040
1496	30990	0.361410
1497	40553	0.511590
1498	7201	0.817740
1499	7732	1.288410
1500	31069	0.825540
1501	7998	0.659220
1501	52379	0.289170
1502	8192	0.326952
1503	31116	0.522870
1504	31115	0.836760
1504	31119	0.750120
1505	7732	0.704880
1505	7861	0.716130
1506	31094	0.592110
1507	31119	0.461850
1507	52978	0.857220
1508	7737	0.974970
1508	7860	0.408540
1509	7739	0.443250
1509	7782	0.865740
1510	7785	0.408090
1511	7893	0.355020
1512	7916	0.757260
1512	31147	0.283920
1513	40613	0.170160
1514	31066	0.241260
1515	7993	0.296970
1515	31076	0.410760
1516	7993	0.344760
1517	8041	0.420090
1518	8209	1.272900
1518	19967	1.363770
1519	8192	1.449144
1519	30738	0.689736
1520	54483	0.215328
1521	8085	0.652248
1522	54481	0.988320
1523	7503	1.069224
1524	31061	0.767616
1525	31063	1.361424
1526	31037	1.461168
1527	40563	0.662808
1528	40563	0.412536
1529	40564	0.351864
1530	7531	0.156144
1531	7529	0.011856
1532	7129	1.347888
1533	55395	1.398072
1534	30266	0.598488
1534	30273	0.597144
1535	6299	0.412152
1535	6489	0.857328
1536	6252	0.303960
1537	40669	0.872376
1538	6807	0.596976
1539	30836	0.599832
1539	30841	0.597072
1540	7221	0.736584
1540	40106	0.589176
1541	7352	0.468960
1541	30783	0.736512
1542	31044	0.520248
1543	7114	0.598248
1543	30850	0.597984
1544	6804	0.600576
1544	6958	0.594792
1545	6605	0.598008
1545	30842	0.598368
1546	6310	0.568656
1547	6190	0.595272
1547	6315	0.578448
1548	6315	0.592344
1548	6493	0.599304
1549	30838	0.002304
1550	7224	0.768024
1550	30863	0.381816
1551	7224	0.788640
1551	7302	0.993504
1552	6965	0.632664
1552	30837	0.381024
1553	6613	0.614856
1553	30846	0.350400
1554	6190	0.349176
1555	40569	0.309960
1556	40568	0.221544
1557	40567	0.191280
1558	40565	0.188784
1559	7278	0.296616
1560	40566	0.380448
1561	30906	0.445776
1562	40570	0.146136
1563	40571	0.147288
1564	6168	0.100776
1565	30785	0.343680
1566	30876	0.299472
1566	30878	0.594312
1567	30870	0.295944
1567	30871	0.597024
1568	30901	0.591960
1568	30906	0.297216
1569	40562	0.129072
1570	40561	0.437832
1571	30918	0.448752
1572	30871	0.445968
1572	30914	0.473736
1573	30878	0.454344
1573	30889	0.442416
1574	40560	0.786360
1575	6514	0.605304
1575	30880	0.565584
1576	6628	0.711840
1576	30874	0.594384
1577	30918	0.594528
1578	31052	0.585840
1579	7308	0.693288
1580	6821	0.596256
1580	6980	0.603504
1581	30883	0.330096
1582	6343	0.420960
1583	5968	0.598392
1584	5821	0.597408
1584	5874	0.594288
1585	5775	0.514128
1585	19542	0.592272
1586	27436	0.670176
1587	5570	0.606432
1587	5626	0.929400
1588	5713	0.600144
1588	19906	0.348024
1588	27468	0.611904
1589	5878	0.598152
1589	30821	0.601752
1590	5968	0.986568
1590	40572	0.921576
1591	5943	0.456432
1592	5820	0.900408
1592	40572	0.744768
1593	5734	0.309528
1594	5570	0.881760
1595	5595	0.271320
1595	52640	0.646608
1596	5752	0.485256
1597	5820	0.312408
1598	5943	0.295632
1599	40574	0.343584
1600	5768	0.089832
1601	5556	0.554304
1602	5716	0.838104
1602	5764	0.563520
1603	40573	0.363024
1604	30806	0.637608
1605	30806	0.598848
1606	5648	1.234560
1606	5764	0.878040
1607	5556	1.028760
1607	5593	0.610944
1608	5301	1.247472
1608	40673	1.175184
1609	40671	0.725688
1610	5778	0.765696
1610	5860	1.448328
1611	5974	0.605016
1611	30807	0.632208
1611	30811	0.700248
1612	19356	0.579264
1613	40670	0.478800
1614	40671	0.829776
1615	5297	1.294152
1615	40674	0.758520
1616	5539	0.871320
1617	30218	0.875736
1618	5979	0.946704
1618	40670	0.789744
1619	5979	1.334640
1620	30216	0.942432
1621	5571	0.824112
1622	26909	1.662912
1622	26922	0.320616
1623	26906	0.638160
1624	40676	1.044672
1625	40675	0.631560
1626	40677	1.598088
1627	4893	0.999864
1627	40581	0.925536
1628	4893	0.406344
1628	26084	1.164120
1628	40582	1.134168
1629	4780	0.919200
1630	26725	1.479648
1631	4922	1.192680
1631	19371	0.490320
1631	19372	1.368240
1632	40582	2.700336
1633	26895	0.490152
1634	17786	1.152576
1635	5218	0.531528
1636	40599	0.333024
1637	40226	0.644792
1638	40577	0.470100
1639	4505	0.916362
1639	27350	0.453715
1640	4453	0.575423
1640	40576	0.560608
1641	4357	0.577338
1642	4264	0.616638
1643	4289	1.340977
1644	26927	0.972277
1644	40665	1.365046
1645	26927	0.831323
1645	54874	1.289769
1646	26975	0.485631
1647	27115	0.493846
1647	27128	1.001677
1648	27111	0.623862
1648	27114	0.704515
1649	27124	1.251369
1649	40663	0.795231
1650	27052	0.592500
1650	27110	0.888046
1651	27074	1.330246
1651	27111	1.251946
1651	40662	0.792462
1652	27055	1.016008
1652	27083	1.237108
1653	27069	0.453092
1654	3695	0.483092
1655	3742	0.419654
1655	27057	0.653215
1656	27058	0.470700
1657	27060	0.441715
1658	3771	0.614769
1658	54861	1.452854
